ambient_temp,humidity,body_temp,duration,hour,heat_index,temp_humidity_stress,body_temp_deviation,time_of_day,wbgt,feels_like_delta,body_heat_ratio,rh_temp_product,cooling_capacity,is_afternoon,city,activity_level,risk_label
29.23,53.78,36.8,50.7,19,30.48,15.72,-0.2,2,24.36,1.25,1.259,1572.0,46.2,0,Mumbai,Moderate Work,Low Risk
29.45,72.8,37.83,103.0,5,34.34,21.44,0.83,0,26.69,4.89,1.2846,2144.0,27.2,0,Pune,Moderate Work,Moderate Risk
36.65,48.99,39.42,35.5,20,44.34,17.955,2.42,2,30.46,7.69,1.0756,1795.5,51.0,0,Nagpur,Moderate Work,High Risk
47.78,93.27,41.67,73.7,20,65.0,44.564,4.67,2,40.0,17.22,0.8721,4456.4,6.7,0,Mumbai,Rest,Critical Risk
27.84,48.86,36.56,11.7,0,28.18,13.603,-0.44,3,22.53,0.34,1.3132,1360.3,51.1,0,Pune,Rest,Low Risk
30.94,68.08,37.86,111.9,14,36.88,21.064,0.86,1,27.6,5.94,1.2237,2106.4,31.9,1,Hyderabad,Rest,Moderate Risk
37.51,48.54,38.13,173.6,5,46.41,18.207,1.13,0,31.17,8.9,1.0165,1820.7,51.5,0,Delhi,Rest,High Risk
36.75,48.93,38.87,80.7,3,44.58,17.982,1.87,3,30.54,7.83,1.0577,1798.2,51.1,0,Pune,Rest,High Risk
30.33,16.73,36.85,44.7,5,28.43,5.074,-0.15,0,19.72,-1.9,1.215,507.4,83.3,0,Ahmedabad,Heavy Work,Low Risk
36.37,54.46,39.22,69.6,3,46.3,19.807,2.22,3,30.97,9.93,1.0784,1980.7,45.5,0,Chennai,Moderate Work,High Risk
26.16,30.8,36.64,9.0,21,25.96,8.057,-0.36,3,18.79,-0.2,1.4006,805.7,69.2,0,Ahmedabad,Rest,Low Risk
48.92,60.25,41.43,149.9,5,65.0,29.474,4.43,0,40.0,16.08,0.8469,2947.4,39.8,0,Jaipur,Light Work,Critical Risk
43.57,78.66,39.81,118.3,14,65.0,34.272,2.81,1,40.0,21.43,0.9137,3427.2,21.3,1,Pune,Rest,Critical Risk
43.62,68.36,40.0,95.5,17,65.0,29.819,3.0,2,39.66,21.38,0.917,2981.9,31.6,0,Mumbai,Heavy Work,Critical Risk
36.41,50.88,38.41,161.9,11,44.62,18.525,1.41,0,30.51,8.21,1.0549,1852.5,49.1,1,Pune,Moderate Work,High Risk
29.79,15.51,37.41,47.3,20,27.98,4.62,0.41,2,19.06,-1.81,1.2558,462.0,84.5,0,Jaipur,Heavy Work,Low Risk
47.09,75.5,39.94,109.4,5,65.0,35.553,2.94,0,40.0,17.91,0.8482,3555.3,24.5,0,Kolkata,Light Work,Critical Risk
34.1,54.47,37.91,47.7,16,40.23,18.574,0.91,1,28.9,6.13,1.1117,1857.4,45.5,1,Jaipur,Light Work,Moderate Risk
35.88,50.46,38.98,84.5,4,43.04,18.105,1.98,3,29.98,7.16,1.0864,1810.5,49.5,0,Kolkata,Light Work,High Risk
36.01,55.93,39.38,35.0,16,46.01,20.14,2.38,1,30.84,10.0,1.0936,2014.0,44.1,1,Nagpur,Light Work,High Risk
22.84,69.22,37.09,43.2,13,24.07,15.81,0.09,1,20.03,1.23,1.6239,1581.0,30.8,1,Chennai,Heavy Work,Low Risk
50.02,67.8,41.72,115.7,17,65.0,33.914,4.72,2,40.0,14.98,0.8341,3391.4,32.2,0,Jaipur,Light Work,Critical Risk
36.74,48.14,38.22,118.8,22,44.17,17.687,1.22,3,30.42,7.43,1.0403,1768.7,51.9,0,Jaipur,Rest,High Risk
37.22,46.97,38.94,86.6,0,44.84,17.482,1.94,3,30.67,7.62,1.0462,1748.2,53.0,0,Mumbai,Moderate Work,High Risk
46.79,88.98,40.17,155.3,23,65.0,41.634,3.17,3,40.0,18.21,0.8585,4163.4,11.0,0,Pune,Rest,Critical Risk
33.27,50.62,38.07,79.8,12,37.03,16.841,1.07,1,27.64,3.76,1.1443,1684.1,49.4,1,Hyderabad,Heavy Work,Moderate Risk
44.37,89.28,40.99,114.8,3,65.0,39.614,3.99,3,40.0,20.63,0.9238,3961.4,10.7,0,Hyderabad,Rest,Critical Risk
33.69,34.98,38.06,79.0,21,33.79,11.785,1.06,3,25.75,0.1,1.1297,1178.5,65.0,0,Jaipur,Heavy Work,Moderate Risk
30.18,62.87,37.72,28.2,8,33.79,18.974,0.72,0,26.29,3.61,1.2498,1897.4,37.1,0,Chennai,Heavy Work,Moderate Risk
35.44,42.67,38.05,71.4,11,38.94,15.122,1.05,0,28.45,3.5,1.0736,1512.2,57.3,1,Ahmedabad,Heavy Work,Moderate Risk
34.69,65.02,39.49,110.0,1,46.57,22.555,2.49,3,30.78,11.88,1.1384,2255.5,35.0,0,Mumbai,Heavy Work,High Risk
35.66,44.42,38.2,48.9,9,40.04,15.84,1.2,0,28.91,4.38,1.0712,1584.0,55.6,0,Nagpur,Heavy Work,Moderate Risk
26.03,34.75,37.24,36.0,10,26.03,9.045,0.24,0,19.2,0.0,1.4307,904.5,65.2,0,Kolkata,Rest,Low Risk
32.97,62.75,37.48,106.4,18,40.45,20.689,0.48,2,28.89,7.48,1.1368,2068.9,37.2,0,Kolkata,Moderate Work,Moderate Risk
49.42,89.27,40.39,68.0,22,65.0,44.117,3.39,3,40.0,15.58,0.8173,4411.7,10.7,0,Kolkata,Light Work,Critical Risk
27.45,20.37,36.77,48.2,9,26.38,5.592,-0.23,0,18.22,-1.07,1.3395,559.2,79.6,0,Ahmedabad,Light Work,Low Risk
32.04,40.38,38.41,50.2,13,32.4,12.938,1.41,1,25.14,0.36,1.1988,1293.8,59.6,1,Pune,Light Work,Moderate Risk
27.08,35.89,37.48,57.7,9,26.72,9.719,0.48,0,20.25,-0.36,1.384,971.9,64.1,0,Nagpur,Rest,Low Risk
32.6,45.57,37.26,53.9,2,34.38,14.856,0.26,3,26.36,1.78,1.1429,1485.6,54.4,0,Ahmedabad,Rest,Moderate Risk
31.83,43.9,38.19,18.6,3,32.75,13.973,1.19,3,25.45,0.92,1.1998,1397.3,56.1,0,Pune,Rest,Moderate Risk
35.13,45.15,37.68,101.3,0,39.16,15.861,0.68,3,28.55,4.03,1.0726,1586.1,54.9,0,Hyderabad,Rest,Moderate Risk
34.4,12.76,37.37,8.5,11,31.88,4.389,0.37,0,21.79,-2.52,1.0863,438.9,87.2,1,Jaipur,Rest,Low Risk
33.59,23.73,36.59,47.5,12,31.9,7.971,-0.41,1,23.68,-1.69,1.0893,797.1,76.3,1,Bhubaneswar,Moderate Work,Low Risk
31.5,36.73,37.85,29.8,3,31.08,11.57,0.85,3,24.15,-0.42,1.2016,1157.0,63.3,0,Jaipur,Moderate Work,Moderate Risk
28.7,24.71,36.51,42.0,0,27.39,7.092,-0.49,3,19.94,-1.31,1.2721,709.2,75.3,0,Delhi,Rest,Low Risk
31.66,42.4,37.85,20.7,17,32.21,13.424,0.85,2,25.09,0.55,1.1955,1342.4,57.6,0,Delhi,Rest,Moderate Risk
23.75,38.21,35.88,40.5,10,25.2,9.075,-1.12,0,17.68,1.45,1.5107,907.5,61.8,0,Kolkata,Rest,Low Risk
30.01,51.61,37.81,65.5,11,31.32,15.488,0.81,0,24.81,1.31,1.2599,1548.8,48.4,1,Chennai,Rest,Moderate Risk
43.09,83.28,40.62,148.1,4,65.0,35.885,3.62,3,40.0,21.91,0.9427,3588.5,16.7,0,Mumbai,Light Work,Critical Risk
36.18,53.28,38.63,131.6,0,45.16,19.277,1.63,3,30.64,8.98,1.0677,1927.7,46.7,0,Jaipur,Rest,High Risk
36.84,53.04,39.09,54.0,4,46.92,19.54,2.09,3,31.21,10.08,1.0611,1954.0,47.0,0,Pune,Heavy Work,High Risk
49.32,58.97,40.99,83.6,12,65.0,29.084,3.99,1,40.0,15.68,0.8311,2908.4,41.0,1,Jaipur,Light Work,Critical Risk
29.86,59.94,36.98,15.7,14,32.56,17.898,-0.02,1,25.66,2.7,1.2384,1789.8,40.1,1,Mumbai,Light Work,Low Risk
31.87,66.18,37.56,42.6,20,38.71,21.092,0.56,2,28.26,6.84,1.1785,2109.2,33.8,0,Mumbai,Rest,Moderate Risk
31.56,42.93,37.67,117.3,11,32.16,13.549,0.67,0,25.08,0.6,1.1936,1354.9,57.1,1,Nagpur,Moderate Work,Moderate Risk
34.77,58.53,38.16,177.6,9,43.69,20.351,1.16,0,30.04,8.92,1.0975,2035.1,41.5,0,Pune,Rest,High Risk
33.66,44.88,38.44,119.6,17,36.12,15.107,1.44,2,27.2,2.46,1.142,1510.7,55.1,0,Pune,Rest,Moderate Risk
37.74,47.34,39.94,122.6,11,46.4,17.866,2.94,0,31.19,8.66,1.0583,1786.6,52.7,1,Pune,Rest,High Risk
32.71,51.78,37.24,23.6,4,36.21,16.937,0.24,3,27.28,3.5,1.1385,1693.7,48.2,0,Jaipur,Rest,Moderate Risk
36.91,46.8,38.36,89.1,18,43.97,17.274,1.36,2,30.37,7.06,1.0393,1727.4,53.2,0,Bhubaneswar,Heavy Work,High Risk
36.92,44.8,38.42,53.6,18,43.07,16.54,1.42,2,30.08,6.15,1.0406,1654.0,55.2,0,Jaipur,Moderate Work,High Risk
46.21,65.85,41.91,148.6,2,65.0,30.429,4.91,3,40.0,18.79,0.9069,3042.9,34.2,0,Nagpur,Moderate Work,Critical Risk
23.33,21.8,37.12,26.4,23,24.33,5.086,0.12,3,15.22,1.0,1.5911,508.6,78.2,0,Chennai,Heavy Work,Low Risk
35.5,54.54,38.63,109.5,23,43.89,19.362,1.63,3,30.19,8.39,1.0882,1936.2,45.5,0,Chennai,Light Work,High Risk
34.78,57.92,39.29,84.3,16,43.44,20.145,2.29,1,29.97,8.66,1.1297,2014.5,42.1,1,Mumbai,Heavy Work,High Risk
34.62,57.36,39.6,142.5,0,42.75,19.858,2.6,3,29.75,8.13,1.1438,1985.8,42.6,0,Mumbai,Moderate Work,High Risk
31.62,13.73,37.31,57.6,19,29.45,4.341,0.31,2,20.01,-2.17,1.1799,434.1,86.3,0,Ahmedabad,Heavy Work,Low Risk
37.38,35.74,38.01,37.0,20,40.34,13.36,1.01,2,29.01,2.96,1.0169,1336.0,64.3,0,Ahmedabad,Moderate Work,Moderate Risk
38.24,42.89,39.34,114.5,4,45.39,16.401,2.34,3,30.95,7.15,1.0288,1640.1,57.1,0,Jaipur,Rest,High Risk
43.3,90.66,41.32,106.6,21,65.0,39.256,4.32,3,40.0,21.7,0.9543,3925.6,9.3,0,Mumbai,Rest,Critical Risk
24.53,15.56,36.06,55.1,4,24.47,3.817,-0.94,3,15.14,-0.06,1.47,381.7,84.4,0,Nagpur,Rest,Low Risk
33.64,57.55,38.47,14.5,18,40.24,19.36,1.47,2,28.87,6.6,1.1436,1936.0,42.5,0,Pune,Moderate Work,Moderate Risk
23.5,46.62,36.34,53.7,2,25.23,10.956,-0.66,3,18.39,1.73,1.5464,1095.6,53.4,0,Mumbai,Rest,Low Risk
45.11,70.28,41.84,131.1,0,65.0,31.703,4.84,3,40.0,19.89,0.9275,3170.3,29.7,0,Delhi,Rest,Critical Risk
33.23,56.06,37.2,36.8,0,38.7,18.629,0.2,3,28.31,5.47,1.1195,1862.9,43.9,0,Ahmedabad,Light Work,Moderate Risk
24.96,62.53,36.28,50.1,12,25.96,15.607,-0.72,1,21.37,1.0,1.4535,1560.7,37.5,1,Mumbai,Moderate Work,Low Risk
50.08,70.79,40.44,71.1,4,65.0,35.452,3.44,3,40.0,14.92,0.8075,3545.2,29.2,0,Ahmedabad,Moderate Work,Critical Risk
30.59,79.77,37.47,82.2,12,39.45,24.402,0.47,1,28.54,8.86,1.2249,2440.2,20.2,1,Kolkata,Moderate Work,Moderate Risk
45.57,93.46,39.77,134.7,14,65.0,42.59,2.77,1,40.0,19.43,0.8727,4259.0,6.5,1,Pune,Rest,Critical Risk
30.09,38.51,37.2,8.0,18,29.62,11.588,0.2,2,23.19,-0.47,1.2363,1158.8,61.5,0,Chennai,Light Work,Low Risk
30.91,52.19,36.74,13.3,4,32.9,16.132,-0.26,3,25.7,1.99,1.1886,1613.2,47.8,0,Jaipur,Moderate Work,Low Risk
29.98,62.25,36.81,32.4,17,33.25,18.663,-0.19,2,26.04,3.27,1.2278,1866.3,37.8,0,Kolkata,Rest,Low Risk
37.54,48.63,39.71,131.4,6,46.54,18.256,2.71,0,31.21,9.0,1.0578,1825.6,51.4,0,Hyderabad,Moderate Work,High Risk
25.98,27.1,37.06,46.4,10,25.73,7.041,0.06,0,18.12,-0.25,1.4265,704.1,72.9,0,Delhi,Rest,Low Risk
30.84,61.45,38.33,0.2,14,34.86,18.951,1.33,1,26.75,4.02,1.2429,1895.1,38.5,1,Jaipur,Heavy Work,Moderate Risk
41.39,69.57,40.17,110.3,17,65.0,28.795,3.17,2,37.7,23.61,0.9705,2879.5,30.4,0,Delhi,Moderate Work,Critical Risk
43.57,60.14,42.03,80.5,11,65.0,26.203,5.03,0,38.42,21.43,0.9647,2620.3,39.9,1,Ahmedabad,Moderate Work,Critical Risk
31.43,63.63,37.16,75.8,3,36.8,19.999,0.16,3,27.55,5.37,1.1823,1999.9,36.4,0,Bhubaneswar,Heavy Work,Moderate Risk
36.27,49.68,38.62,84.5,23,43.68,18.019,1.62,3,30.22,7.41,1.0648,1801.9,50.3,0,Nagpur,Light Work,High Risk
42.15,89.81,40.15,157.7,2,65.0,37.855,3.15,3,40.0,22.85,0.9526,3785.5,10.2,0,Bhubaneswar,Moderate Work,Critical Risk
24.94,48.26,36.73,34.8,1,25.83,12.036,-0.27,3,19.85,0.89,1.4727,1203.6,51.7,0,Chennai,Light Work,Low Risk
35.37,52.23,38.86,42.8,8,42.51,18.474,1.86,0,29.76,7.14,1.0987,1847.4,47.8,0,Chennai,Rest,High Risk
41.42,98.0,40.3,119.4,6,65.0,40.592,3.3,0,40.0,23.58,0.973,4059.2,2.0,0,Bhubaneswar,Light Work,Critical Risk
30.7,40.96,36.27,37.8,6,30.66,12.575,-0.73,0,24.06,-0.04,1.1814,1257.5,59.0,0,Nagpur,Rest,Low Risk
41.81,66.43,39.97,121.8,7,65.0,27.774,2.97,0,37.67,23.19,0.956,2777.4,33.6,0,Nagpur,Moderate Work,Critical Risk
43.06,68.01,41.89,140.4,6,65.0,29.285,4.89,0,39.08,21.94,0.9728,2928.5,32.0,0,Mumbai,Moderate Work,Critical Risk
23.08,29.4,37.44,36.8,16,24.72,6.786,0.44,1,16.05,1.64,1.6222,678.6,70.6,1,Delhi,Light Work,Low Risk
27.25,52.5,36.44,27.0,8,27.83,14.306,-0.56,0,22.41,0.58,1.3372,1430.6,47.5,0,Bhubaneswar,Light Work,Low Risk
36.62,54.16,39.6,146.1,11,46.87,19.833,2.6,0,31.16,10.25,1.0814,1983.3,45.8,1,Mumbai,Light Work,High Risk
38.46,44.61,37.92,30.2,11,46.85,17.157,0.92,0,31.41,8.39,0.986,1715.7,55.4,1,Jaipur,Light Work,High Risk
25.01,47.87,36.19,1.3,9,25.86,11.972,-0.81,0,19.87,0.85,1.447,1197.2,52.1,0,Mumbai,Heavy Work,Low Risk
46.95,84.6,40.87,61.9,22,65.0,39.72,3.87,3,40.0,18.05,0.8705,3972.0,15.4,0,Kolkata,Moderate Work,Critical Risk
25.64,18.8,36.95,54.6,12,25.24,4.82,-0.05,1,16.54,-0.4,1.4411,482.0,81.2,1,Mumbai,Heavy Work,Low Risk
33.17,52.28,37.78,39.6,14,37.33,17.341,0.78,1,27.77,4.16,1.139,1734.1,47.7,1,Nagpur,Rest,Moderate Risk
32.49,56.37,38.38,23.1,7,37.09,18.315,1.38,0,27.66,4.6,1.1813,1831.5,43.6,0,Ahmedabad,Light Work,Moderate Risk
35.62,54.87,39.23,168.1,4,44.38,19.545,2.23,3,30.34,8.76,1.1013,1954.5,45.1,0,Delhi,Heavy Work,High Risk
33.41,46.77,38.39,2.7,11,36.18,15.626,1.39,0,27.25,2.77,1.1491,1562.6,53.2,1,Nagpur,Moderate Work,Moderate Risk
30.37,57.2,38.4,118.8,2,32.96,17.372,1.4,3,25.81,2.59,1.2644,1737.2,42.8,0,Mumbai,Moderate Work,Moderate Risk
27.8,41.7,37.28,3.6,0,27.6,11.593,0.28,3,21.62,-0.2,1.341,1159.3,58.3,0,Mumbai,Light Work,Low Risk
30.26,65.54,38.18,18.2,20,34.58,19.832,1.18,2,26.67,4.32,1.2617,1983.2,34.5,0,Chennai,Heavy Work,Moderate Risk
36.08,51.79,39.05,133.3,6,44.17,18.686,2.05,0,30.34,8.09,1.0823,1868.6,48.2,0,Pune,Heavy Work,High Risk
31.36,71.93,38.21,14.7,10,39.22,22.557,1.21,0,28.43,7.86,1.2184,2255.7,28.1,0,Ahmedabad,Rest,Moderate Risk
33.26,46.25,38.3,28.8,2,35.75,15.383,1.3,3,27.04,2.49,1.1515,1538.3,53.8,0,Ahmedabad,Light Work,Moderate Risk
31.46,35.5,37.07,56.9,18,30.87,11.168,0.07,2,23.93,-0.59,1.1783,1116.8,64.5,0,Chennai,Rest,Low Risk
33.39,38.57,36.8,4.4,19,34.09,12.879,-0.2,2,26.05,0.7,1.1021,1287.9,61.4,0,Bhubaneswar,Heavy Work,Low Risk
24.9,57.97,36.69,28.9,7,25.9,14.435,-0.31,0,20.85,1.0,1.4735,1443.5,42.0,0,Chennai,Light Work,Low Risk
35.63,47.92,39.57,120.6,12,41.34,17.074,2.57,1,29.39,5.71,1.1106,1707.4,52.1,1,Nagpur,Rest,High Risk
25.69,48.12,36.97,15.6,23,26.28,12.362,-0.03,3,20.51,0.59,1.4391,1236.2,51.9,0,Kolkata,Heavy Work,Low Risk
48.56,67.58,40.82,178.3,20,65.0,32.817,3.82,2,40.0,16.44,0.8406,3281.7,32.4,0,Pune,Rest,Critical Risk
50.1,78.39,42.0,118.5,15,65.0,39.273,5.0,1,40.0,14.9,0.8383,3927.3,21.6,1,Bhubaneswar,Rest,Critical Risk
30.53,66.36,38.32,31.4,15,35.4,20.26,1.32,1,27.02,4.87,1.2552,2026.0,33.6,1,Pune,Moderate Work,Moderate Risk
37.4,45.99,39.13,36.6,5,44.82,17.2,2.13,0,30.69,7.42,1.0463,1720.0,54.0,0,Jaipur,Rest,High Risk
37.86,47.33,37.95,131.2,12,46.72,17.919,0.95,1,31.3,8.86,1.0024,1791.9,52.7,1,Delhi,Rest,High Risk
24.41,28.86,36.36,22.3,4,25.1,7.045,-0.64,3,17.07,0.69,1.4896,704.5,71.1,0,Hyderabad,Rest,Low Risk
24.12,18.13,36.82,50.8,4,24.42,4.373,-0.18,3,15.27,0.3,1.5265,437.3,81.9,0,Pune,Heavy Work,Low Risk
29.63,62.69,37.23,32.3,7,32.64,18.575,0.23,0,25.76,3.01,1.2565,1857.5,37.3,0,Nagpur,Heavy Work,Low Risk
34.03,56.73,38.19,7.3,10,40.93,19.305,1.19,0,29.13,6.9,1.1222,1930.5,43.3,0,Delhi,Light Work,Moderate Risk
49.43,93.06,40.2,78.6,4,65.0,46.0,3.2,3,40.0,15.57,0.8133,4600.0,6.9,0,Bhubaneswar,Moderate Work,Critical Risk
34.28,30.52,36.06,41.0,5,33.76,10.462,-0.94,0,25.5,-0.52,1.0519,1046.2,69.5,0,Mumbai,Rest,Low Risk
35.34,44.7,37.37,22.8,23,39.45,15.797,0.37,3,28.67,4.11,1.0574,1579.7,55.3,0,Ahmedabad,Rest,Moderate Risk
45.77,76.34,41.45,93.9,9,65.0,34.941,4.45,0,40.0,19.23,0.9056,3494.1,23.7,0,Bhubaneswar,Moderate Work,Critical Risk
45.88,64.75,41.87,134.4,2,65.0,29.707,4.87,3,40.0,19.12,0.9126,2970.7,35.2,0,Hyderabad,Light Work,Critical Risk
38.01,45.38,38.87,100.7,16,46.08,17.249,1.87,1,31.13,8.07,1.0226,1724.9,54.6,1,Jaipur,Rest,High Risk
39.83,36.5,39.51,140.3,16,45.92,14.538,2.51,1,31.24,6.09,0.992,1453.8,63.5,1,Jaipur,Light Work,High Risk
47.05,78.88,41.56,157.9,18,65.0,37.113,4.56,2,40.0,17.95,0.8833,3711.3,21.1,0,Mumbai,Heavy Work,Critical Risk
35.54,50.7,39.11,119.3,14,42.28,18.019,2.11,1,29.7,6.74,1.1005,1801.9,49.3,1,Kolkata,Light Work,High Risk
23.77,38.42,36.38,3.6,12,25.21,9.132,-0.62,1,17.72,1.44,1.5305,913.2,61.6,1,Kolkata,Heavy Work,Low Risk
34.69,59.24,38.82,175.0,23,43.79,20.55,1.82,3,30.06,9.1,1.1191,2055.0,40.8,0,Mumbai,Light Work,High Risk
30.86,46.59,38.17,68.3,23,31.77,14.378,1.17,3,24.95,0.91,1.2369,1437.8,53.4,0,Pune,Rest,Moderate Risk
34.89,36.28,37.09,60.9,0,35.98,12.658,0.09,3,26.98,1.09,1.0631,1265.8,63.7,0,Ahmedabad,Rest,Moderate Risk
30.57,65.73,37.02,72.7,8,35.33,20.094,0.02,0,26.98,4.76,1.211,2009.4,34.3,0,Chennai,Light Work,Moderate Risk
27.02,53.92,37.26,3.1,20,27.69,14.569,0.26,2,22.36,0.67,1.379,1456.9,46.1,0,Hyderabad,Heavy Work,Low Risk
48.2,89.12,40.4,119.0,0,65.0,42.956,3.4,3,40.0,16.8,0.8382,4295.6,10.9,0,Pune,Heavy Work,Critical Risk
41.55,97.39,41.91,133.1,23,65.0,40.466,4.91,3,40.0,23.45,1.0087,4046.6,2.6,0,Kolkata,Heavy Work,Critical Risk
33.99,41.83,37.15,26.8,14,35.89,14.218,0.15,1,27.05,1.9,1.093,1421.8,58.2,1,Jaipur,Rest,Moderate Risk
37.16,35.37,37.29,88.7,8,39.78,13.143,0.29,0,28.76,2.62,1.0035,1314.3,64.6,0,Jaipur,Moderate Work,Moderate Risk
22.02,56.05,36.88,55.4,20,24.71,12.342,-0.12,2,18.0,2.69,1.6748,1234.2,44.0,0,Mumbai,Light Work,Low Risk
43.85,76.01,39.95,103.4,0,65.0,33.33,2.95,3,40.0,21.15,0.9111,3333.0,24.0,0,Ahmedabad,Moderate Work,Critical Risk
41.16,64.53,41.02,86.0,2,65.0,26.561,4.02,3,36.8,23.84,0.9966,2656.1,35.5,0,Mumbai,Rest,Critical Risk
32.97,13.0,37.33,24.9,9,30.6,4.286,0.33,0,20.81,-2.37,1.1322,428.6,87.0,0,Nagpur,Moderate Work,Low Risk
24.21,64.79,36.65,52.8,10,25.29,15.686,-0.35,0,20.89,1.08,1.5138,1568.6,35.2,0,Chennai,Heavy Work,Low Risk
27.33,44.98,36.91,39.5,0,27.41,12.293,-0.09,3,21.61,0.08,1.3505,1229.3,55.0,0,Nagpur,Light Work,Low Risk
36.58,50.48,38.67,49.7,12,44.88,18.466,1.67,1,30.61,8.3,1.0571,1846.6,49.5,1,Nagpur,Light Work,High Risk
41.15,94.81,41.15,78.3,6,65.0,39.014,4.15,0,40.0,23.85,1.0,3901.4,5.2,0,Mumbai,Heavy Work,Critical Risk
35.94,51.46,38.35,54.6,16,43.65,18.495,1.35,1,30.17,7.71,1.0671,1849.5,48.5,1,Kolkata,Rest,High Risk
47.45,98.0,40.93,101.8,16,65.0,46.501,3.93,1,40.0,17.55,0.8626,4650.1,2.0,1,Bhubaneswar,Light Work,Critical Risk
35.62,53.31,39.16,109.5,15,43.65,18.989,2.16,1,30.13,8.03,1.0994,1898.9,46.7,1,Hyderabad,Moderate Work,High Risk
28.35,36.42,36.67,6.3,5,27.73,10.325,-0.33,0,21.4,-0.62,1.2935,1032.5,63.6,0,Hyderabad,Heavy Work,Low Risk
37.07,37.07,38.75,125.6,4,40.22,13.742,1.75,3,28.98,3.15,1.0453,1374.2,62.9,0,Jaipur,Moderate Work,High Risk
48.59,74.77,41.82,81.4,0,65.0,36.331,4.82,3,40.0,16.41,0.8607,3633.1,25.2,0,Delhi,Light Work,Critical Risk
27.3,17.8,37.29,15.0,17,26.22,4.859,0.29,2,17.64,-1.08,1.3659,485.9,82.2,0,Pune,Moderate Work,Low Risk
46.75,84.44,41.81,66.1,11,65.0,39.476,4.81,0,40.0,18.25,0.8943,3947.6,15.6,1,Pune,Light Work,Critical Risk
36.06,51.78,37.98,124.4,19,44.11,18.672,0.98,2,30.32,8.05,1.0532,1867.2,48.2,0,Pune,Light Work,High Risk
31.03,40.12,37.62,3.4,5,30.97,12.449,0.62,0,24.23,-0.06,1.2124,1244.9,59.9,0,Bhubaneswar,Moderate Work,Moderate Risk
36.86,41.5,39.41,175.1,7,41.52,15.297,2.41,0,29.52,4.66,1.0692,1529.7,58.5,0,Ahmedabad,Moderate Work,High Risk
31.95,48.97,37.29,72.1,13,34.03,15.646,0.29,1,26.23,2.08,1.1671,1564.6,51.0,1,Mumbai,Light Work,Moderate Risk
42.84,73.58,40.58,96.8,1,65.0,31.522,3.58,3,39.63,22.16,0.9472,3152.2,26.4,0,Jaipur,Light Work,Critical Risk
32.78,32.93,37.27,37.1,21,32.16,10.794,0.27,3,24.65,-0.62,1.137,1079.4,67.1,0,Hyderabad,Heavy Work,Low Risk
31.86,71.71,38.44,35.1,9,40.62,22.847,1.44,0,28.88,8.76,1.2065,2284.7,28.3,0,Chennai,Rest,Moderate Risk
35.6,51.15,37.81,31.9,4,42.63,18.209,0.81,3,29.82,7.03,1.0621,1820.9,48.9,0,Mumbai,Moderate Work,High Risk
35.17,53.79,38.29,74.1,22,42.67,18.918,1.29,3,29.79,7.5,1.0887,1891.8,46.2,0,Ahmedabad,Rest,High Risk
33.52,58.29,37.52,23.9,4,40.22,19.539,0.52,3,28.85,6.7,1.1193,1953.9,41.7,0,Pune,Rest,Moderate Risk
50.13,59.6,41.0,131.1,6,65.0,29.877,4.0,0,40.0,14.87,0.8179,2987.7,40.4,0,Delhi,Heavy Work,Critical Risk
32.49,66.3,37.18,98.1,2,40.46,21.541,0.18,3,28.86,7.97,1.1444,2154.1,33.7,0,Nagpur,Rest,Moderate Risk
34.64,52.76,37.09,74.1,17,40.89,18.276,0.09,2,29.17,6.25,1.0707,1827.6,47.2,0,Chennai,Light Work,Moderate Risk
35.92,47.59,38.62,84.6,21,41.89,17.094,1.62,3,29.6,5.97,1.0752,1709.4,52.4,0,Pune,Moderate Work,High Risk
31.45,44.27,36.43,23.0,12,32.24,13.923,-0.57,1,25.16,0.79,1.1583,1392.3,55.7,1,Chennai,Heavy Work,Low Risk
27.33,52.74,36.16,30.0,11,27.93,14.414,-0.84,0,22.51,0.6,1.3231,1441.4,47.3,1,Delhi,Rest,Low Risk
32.74,10.0,37.29,54.3,20,30.38,3.274,0.29,2,19.84,-2.36,1.139,327.4,90.0,0,Ahmedabad,Moderate Work,Low Risk
46.9,85.34,41.78,94.4,11,65.0,40.024,4.78,0,40.0,18.1,0.8908,4002.4,14.7,1,Chennai,Light Work,Critical Risk
37.16,47.08,38.0,136.4,16,44.74,17.495,1.0,1,30.64,7.58,1.0226,1749.5,52.9,1,Nagpur,Light Work,High Risk
35.72,43.81,37.28,92.1,19,39.94,15.649,0.28,2,28.87,4.22,1.0437,1564.9,56.2,0,Jaipur,Light Work,Moderate Risk
36.92,52.12,38.02,136.7,16,46.66,19.243,1.02,1,31.15,9.74,1.0298,1924.3,47.9,1,Nagpur,Rest,High Risk
37.55,43.57,39.59,81.5,16,44.03,16.361,2.59,1,30.45,6.48,1.0543,1636.1,56.4,1,Jaipur,Rest,High Risk
23.97,38.93,36.74,56.8,9,25.27,9.332,-0.26,0,17.95,1.3,1.5327,933.2,61.1,0,Ahmedabad,Moderate Work,Low Risk
25.15,41.8,37.38,8.4,13,25.8,10.513,0.38,1,19.31,0.65,1.4863,1051.3,58.2,1,Chennai,Rest,Low Risk
34.92,50.21,37.18,108.3,0,40.57,17.533,0.18,3,29.07,5.65,1.0647,1753.3,49.8,0,Ahmedabad,Light Work,Moderate Risk
