ambient_temp,humidity,body_temp,duration,hour,heat_index,risk_label
42.3,87.4,40.3,75.0,15,107.42,3
27.8,20.2,37.1,20.0,10,26.61,0
47.3,64.6,39.4,90.0,13,105.37,3
43.0,75.5,38.1,30.0,14,95.14,2
49.3,87.6,39.3,90.0,12,167.08,3
46.5,91.0,39.8,75.0,15,148.44,3
33.8,39.0,28.05,2.4,14,34.85,1
30.2,46.0,29.51,2.1,10,30.72,1
25.9,48.5,36.7,5.0,6,26.44,0
41.1,68.5,38.8,30.0,12,75.84,2
26.8,38.9,36.2,10.0,10,26.67,0
49.8,76.9,40.1,105.0,14,147.0,3
26.0,35.2,36.5,10.0,7,26.03,0
48.6,96.2,39.6,120.0,15,180.82,3
25.9,57.1,37.0,20.0,7,26.73,0
25.8,33.9,36.8,10.0,7,25.88,0
26.5,40.4,36.3,10.0,8,26.53,0
25.4,56.8,36.6,20.0,10,26.28,0
40.6,75.2,39.1,90.0,12,80.55,3
25.7,22.1,37.1,5.0,10,25.4,0
37.1,47.2,37.6,45.0,12,44.64,1
45.8,67.9,40.1,90.0,13,101.43,3
26.5,21.6,37.1,10.0,7,25.83,0
38.0,72.1,38.6,45.0,13,64.26,2
39.5,28.0,29.39,8.6,14,41.37,1
37.9,64.2,38.1,45.0,13,57.6,2
25.1,28.3,36.6,20.0,8,25.35,0
32.3,41.0,30.43,31.7,21,32.91,1
42.3,78.4,39.7,105.0,17,94.66,3
26.5,30.6,36.3,15.0,10,26.14,0
38.5,63.1,38.9,90.0,12,59.14,2
44.2,75.2,40.8,75.0,17,102.39,3
27.5,24.2,36.6,20.0,7,26.53,0
25.0,50.2,36.5,10.0,7,25.89,0
27.4,22.9,37.1,10.0,7,26.42,0
26.5,43.0,36.9,10.0,10,26.65,0
30.2,46.0,29.57,6.7,10,30.72,1
43.9,75.4,38.6,30.0,16,100.73,2
25.9,53.3,37.1,5.0,10,26.6,0
37.4,37.0,34.31,3.4,14,40.86,1
25.6,52.1,36.2,5.0,8,26.33,0
41.6,27.0,33.49,7.8,14,44.82,1
27.0,29.7,36.5,20.0,10,26.41,0
29.8,47.0,29.69,0.0,10,30.33,1
25.1,56.0,36.2,20.0,9,26.03,0
25.9,20.8,36.5,20.0,8,25.46,0
39.8,59.6,38.5,90.0,12,61.5,2
25.7,32.4,36.2,5.0,10,25.78,0
25.2,55.1,36.8,20.0,10,26.1,0
45.9,65.6,39.2,75.0,12,98.51,3
32.3,39.0,31.61,2.0,20,32.53,1
31.1,66.9,37.5,30.0,12,36.94,1
27.1,40.9,37.2,5.0,9,26.98,0
25.4,52.8,37.2,15.0,9,26.2,0
43.4,66.8,40.8,90.0,13,85.95,3
28.0,26.0,37.2,15.0,10,26.93,0
36.8,66.6,37.9,45.0,10,55.01,1
33.0,48.3,37.5,45.0,11,35.81,1
25.2,28.7,36.9,10.0,6,25.41,0
42.5,29.0,35.31,5.9,14,47.73,1
25.7,36.1,36.5,5.0,8,25.9,0
32.3,39.0,31.71,6.3,20,32.53,1
25.1,20.1,36.7,20.0,8,25.01,0
26.6,26.9,37.2,5.0,10,26.07,0
25.5,27.9,36.1,20.0,6,25.52,0
42.8,92.8,39.4,75.0,17,119.73,3
26.0,27.9,37.1,20.0,10,25.77,0
39.2,78.1,38.1,60.0,16,75.91,2
36.3,54.8,38.7,60.0,11,46.28,2
43.7,73.4,38.3,45.0,13,96.58,2
32.3,39.0,30.59,7.6,20,32.53,1
48.9,95.9,40.5,60.0,17,183.25,3
26.6,35.3,37.2,15.0,6,26.38,0
38.6,44.9,37.4,45.0,9,47.38,1
48.7,94.1,40.8,105.0,17,176.74,3
26.6,24.8,37.0,5.0,8,25.99,0
25.0,22.8,36.3,10.0,7,25.08,0
30.2,46.0,29.45,5.3,10,30.72,1
27.6,25.6,36.3,15.0,9,26.64,0
35.4,60.5,38.3,60.0,16,46.52,2
44.0,80.1,38.3,30.0,12,108.54,2
25.6,57.2,37.3,15.0,8,26.46,0
29.3,59.2,37.6,45.0,14,31.42,1
38.0,35.0,34.75,9.2,14,41.28,1
40.1,77.3,40.1,60.0,16,80.07,3
27.6,33.9,36.1,5.0,6,26.99,0
32.3,39.0,30.45,10.6,20,32.53,1
27.1,25.9,36.6,15.0,6,26.33,0
27.1,27.0,36.8,5.0,8,26.37,0
38.0,34.0,32.91,9.2,14,40.89,1
25.8,26.7,37.3,20.0,8,25.62,0
40.8,82.7,38.4,60.0,15,90.65,2
25.4,33.0,36.8,20.0,8,25.65,0
33.3,58.9,37.4,20.0,10,39.88,1
31.3,63.4,37.7,20.0,9,36.42,1
26.6,22.7,36.2,5.0,8,25.93,0
33.2,55.7,37.2,30.0,10,38.51,1
44.4,68.0,39.3,120.0,14,93.19,3
36.6,60.1,38.8,90.0,16,50.15,2
26.7,39.2,37.1,15.0,8,26.61,0
26.5,45.3,37.3,10.0,9,26.75,0
31.9,41.0,30.71,30.8,21,32.31,1
39.7,74.1,38.1,30.0,16,74.5,2
27.4,33.1,37.0,5.0,8,26.81,0
42.8,95.8,40.3,90.0,12,124.7,3
25.5,24.8,36.7,10.0,7,25.4,0
31.8,40.0,30.47,27.8,21,31.99,1
27.6,26.5,37.2,5.0,7,26.67,0
25.6,53.1,37.1,10.0,8,26.36,0
40.2,80.5,38.3,90.0,14,84.27,2
25.4,33.7,36.8,20.0,7,25.68,0
25.2,36.5,36.5,10.0,8,25.67,0
37.4,34.0,29.71,9.7,14,39.75,1
32.3,39.0,31.69,0.7,20,32.53,1
25.0,37.0,36.5,20.0,10,25.6,0
26.6,27.2,36.3,15.0,10,26.08,0
25.6,42.8,37.1,20.0,8,26.06,0
29.2,54.8,37.8,20.0,11,30.58,1
47.0,74.7,39.6,120.0,16,120.87,3
39.7,68.0,38.8,30.0,15,68.52,2
27.0,26.9,37.3,20.0,9,26.3,0
32.3,41.0,30.79,31.2,21,32.91,1
27.0,22.4,36.1,10.0,10,26.16,0
32.3,39.0,31.43,2.9,20,32.53,1
25.6,49.4,37.1,5.0,7,26.26,0
27.7,25.7,36.8,20.0,7,26.71,0
32.3,39.0,31.55,9.5,20,32.53,1
32.3,41.0,30.59,31.2,21,32.91,1
32.3,39.0,31.43,7.2,20,32.53,1
26.3,35.2,36.3,20.0,9,26.2,0
26.9,28.5,37.2,15.0,8,26.3,0
32.3,39.0,30.65,7.9,20,32.53,1
26.5,34.2,36.4,10.0,9,26.28,0
30.2,46.0,29.45,1.9,10,30.72,1
48.3,77.5,40.4,120.0,12,136.11,3
26.0,31.9,36.5,10.0,8,25.91,0
41.4,72.1,38.8,90.0,15,81.44,2
26.7,20.2,36.3,15.0,6,25.91,0
30.2,46.0,29.37,4.1,10,30.72,1
46.7,90.5,39.1,60.0,15,149.23,3
25.1,40.4,36.6,10.0,6,25.74,0
49.7,99.8,40.5,60.0,14,202.16,3
38.4,48.9,37.4,15.0,12,49.12,1
25.9,29.1,37.1,20.0,7,25.76,0
37.4,48.1,38.8,60.0,14,45.88,2
32.1,40.0,30.51,0.4,13,32.42,1
37.8,63.1,38.8,45.0,15,56.41,2
35.5,66.9,38.8,90.0,14,50.36,2
40.5,66.8,39.5,60.0,13,71.13,3
34.0,68.7,37.6,30.0,12,46.14,1
48.5,95.2,39.3,60.0,17,177.34,3
30.2,46.0,29.35,4.9,10,30.72,1
34.2,58.5,37.4,15.0,12,42.1,1
37.7,64.9,38.6,90.0,16,57.32,2
40.0,72.5,38.0,30.0,15,74.42,2
25.3,34.8,36.8,20.0,9,25.67,0
40.4,53.2,38.3,45.0,15,58.56,2
27.0,23.5,36.4,5.0,9,26.19,0
32.3,41.0,30.73,32.1,21,32.91,1
25.6,27.8,36.8,20.0,6,25.57,0
25.9,21.2,36.5,10.0,6,25.48,0
39.5,49.5,38.8,45.0,15,52.82,2
28.1,20.6,36.1,10.0,6,26.83,0
32.3,40.0,30.33,0.5,13,32.71,1
31.8,41.0,30.57,33.2,21,32.17,1
31.8,41.0,30.67,33.3,21,32.17,1
31.3,61.1,37.3,45.0,10,35.79,1
43.9,66.6,40.1,120.0,16,88.45,3
25.5,53.7,37.3,5.0,7,26.29,0
27.3,22.3,36.3,10.0,9,26.34,0
41.6,80.1,38.8,45.0,15,92.45,2
37.5,48.8,38.0,45.0,14,46.52,2
35.5,76.6,38.6,45.0,13,56.47,2
37.2,61.7,37.6,15.0,11,53.23,1
27.2,36.0,36.7,5.0,9,26.81,0
25.6,31.2,37.2,20.0,6,25.69,0
30.2,46.0,29.37,3.8,10,30.72,1
45.0,82.7,39.9,60.0,14,120.15,3
37.1,35.1,37.8,30.0,10,39.57,1
31.8,40.0,30.51,28.1,21,31.99,1
43.2,79.1,40.5,90.0,14,101.53,3
32.3,39.0,31.35,4.0,20,32.53,1
42.2,54.6,38.7,45.0,11,66.65,2
31.6,62.6,37.6,20.0,11,36.91,1
26.7,30.8,36.7,5.0,8,26.27,0
36.3,81.3,38.2,30.0,16,63.64,2
26.9,26.2,36.2,10.0,10,26.22,0
34.5,52.4,37.6,45.0,9,40.41,1
43.5,27.0,27.69,6.7,14,48.64,1
25.4,24.3,36.7,5.0,6,25.34,0
41.5,61.2,38.8,90.0,12,70.16,2
35.6,53.3,37.3,20.0,10,43.59,1
42.3,78.6,39.4,105.0,17,94.93,3
37.9,61.2,37.4,45.0,9,55.43,1
26.6,46.5,37.1,5.0,6,26.88,0
41.5,95.4,40.8,60.0,15,113.27,3
39.1,56.8,38.3,60.0,11,56.64,2
27.4,21.5,36.3,10.0,6,26.38,0
42.3,73.3,38.3,45.0,12,88.0,2
26.1,48.8,36.7,15.0,10,26.59,0
45.4,83.7,41.0,75.0,16,125.02,3
31.8,40.0,30.51,0.2,13,31.99,1
25.5,48.3,36.2,5.0,8,26.16,0
41.8,91.8,40.4,90.0,17,110.21,3
48.6,92.3,41.0,105.0,15,171.4,3
25.2,50.5,37.2,15.0,9,26.02,0
25.2,42.3,37.3,5.0,10,25.84,0
25.1,57.4,37.3,10.0,7,26.05,0
31.8,41.0,30.63,30.3,21,32.17,1
25.2,56.5,36.2,5.0,7,26.12,0
31.8,40.0,30.51,27.9,21,31.99,1
25.1,36.5,37.0,10.0,9,25.63,0
32.3,39.0,30.57,7.8,20,32.53,1
44.2,88.7,39.3,90.0,16,124.23,3
38.2,60.0,38.1,45.0,13,55.69,2
49.0,67.0,41.0,90.0,12,120.64,3
31.8,40.0,30.91,29.4,21,31.99,1
25.4,43.2,37.4,15.0,6,25.97,0
32.3,39.0,31.53,2.9,20,32.53,1
34.7,39.0,27.41,2.7,14,36.38,1
38.5,34.0,33.49,9.0,14,41.88,1
37.6,68.7,37.5,20.0,12,59.76,1
37.8,68.3,38.7,30.0,14,60.3,2
50.0,75.3,39.7,75.0,17,145.1,3
41.3,77.2,38.4,45.0,11,86.94,2
26.2,20.8,37.0,5.0,6,25.63,0
35.6,39.0,28.69,3.0,14,38.03,1
32.3,39.0,31.49,2.6,20,32.53,1
27.2,22.9,37.3,20.0,9,26.3,0
44.3,91.6,40.3,90.0,12,130.18,3
40.9,55.1,38.7,60.0,16,61.98,2
41.3,80.9,38.9,45.0,16,91.57,2
43.2,48.3,38.1,60.0,16,64.49,2
25.5,31.2,36.9,15.0,6,25.64,0
26.0,25.0,36.9,5.0,7,25.67,0
42.9,74.6,38.0,90.0,12,93.29,2
41.3,59.7,38.5,90.0,11,67.81,2
41.3,78.9,38.2,30.0,11,89.04,2
26.7,38.4,37.3,5.0,10,26.58,0
31.8,40.0,30.73,29.9,21,31.99,1
31.8,40.0,30.39,28.9,21,31.99,1
45.3,88.9,40.5,105.0,15,133.73,3
37.5,56.8,38.2,45.0,14,51.13,2
32.3,39.0,31.43,3.5,20,32.53,1
42.1,54.1,38.5,30.0,11,65.77,2
44.1,95.9,40.2,60.0,17,136.27,3
25.4,57.1,36.4,5.0,7,26.29,0
26.4,41.6,36.1,20.0,9,26.52,0
39.6,67.6,38.7,60.0,11,67.68,2
25.3,31.0,37.2,5.0,7,25.54,0
25.7,51.8,36.2,20.0,8,26.4,0
43.4,89.4,40.7,105.0,12,118.99,3
26.0,35.9,37.0,15.0,8,26.06,0
41.2,69.0,38.6,30.0,16,76.89,2
26.2,32.8,37.3,15.0,7,26.05,0
48.3,94.7,39.2,75.0,16,174.08,3
35.2,78.1,38.3,30.0,14,56.17,2
38.9,60.0,38.3,30.0,14,58.31,2
25.7,29.9,36.4,15.0,6,25.69,0
25.2,30.0,36.3,10.0,9,25.46,0
25.7,26.3,37.1,5.0,6,25.56,0
30.2,46.0,29.49,5.5,10,30.72,1
26.1,38.4,37.0,10.0,9,26.2,0
42.4,74.6,39.6,60.0,17,90.26,3
32.3,41.0,31.25,32.4,21,32.91,1
32.3,41.0,30.71,31.3,21,32.91,1
40.6,67.1,38.1,90.0,12,71.91,2
47.9,97.4,39.9,75.0,16,176.38,3
32.3,39.0,31.39,5.8,20,32.53,1
41.3,69.7,40.1,120.0,16,78.18,3
48.4,74.6,39.3,105.0,14,131.07,3
26.7,26.1,36.2,20.0,7,26.1,0
41.0,62.7,38.4,60.0,16,69.4,2
41.1,87.4,39.2,105.0,14,98.78,3
25.7,22.1,36.3,20.0,8,25.4,0
26.1,24.6,36.6,20.0,6,25.71,0
41.6,32.0,34.03,4.5,14,47.49,1
25.8,32.8,36.2,20.0,9,25.84,0
41.2,63.9,38.8,60.0,15,71.52,2
30.2,46.0,29.63,6.8,10,30.72,1
25.8,53.2,37.3,10.0,8,26.52,0
26.0,40.5,37.2,5.0,8,26.22,0
26.7,45.3,36.3,10.0,10,26.9,0
36.8,52.3,38.6,60.0,14,46.41,2
25.8,51.5,37.1,15.0,6,26.46,0
32.2,41.0,30.53,32.8,21,32.76,1
27.7,29.7,36.4,15.0,9,26.87,0
26.6,31.5,37.4,10.0,8,26.23,0
41.9,56.8,38.2,60.0,12,67.55,2
27.4,25.8,36.4,5.0,7,26.52,0
49.5,64.4,39.9,90.0,13,119.05,3
25.8,26.9,36.4,5.0,7,25.63,0
26.4,26.4,36.6,10.0,10,25.93,0
40.1,56.6,38.9,45.0,14,60.19,2
25.9,38.0,36.6,5.0,7,26.07,0
31.8,41.0,30.45,0.0,13,32.17,1
46.3,63.6,39.5,90.0,12,97.82,3
38.6,65.6,38.4,90.0,15,61.53,2
31.8,40.0,30.51,29.9,21,31.99,1
32.3,39.0,31.49,4.2,20,32.53,1
36.3,60.2,38.1,30.0,14,49.22,2
26.4,52.3,36.3,20.0,7,26.99,0
33.3,40.0,26.21,1.8,14,34.26,1
28.1,25.2,37.0,15.0,8,26.97,0
25.7,43.0,36.6,10.0,6,26.13,0
26.6,20.4,36.1,10.0,8,25.85,0
28.2,20.3,36.7,10.0,6,26.89,0
26.3,21.3,36.8,20.0,8,25.71,0
28.0,26.7,36.7,10.0,10,26.96,0
45.8,67.9,40.9,120.0,17,101.43,3
31.8,40.0,30.91,29.1,21,31.99,1
25.3,54.2,36.4,10.0,9,26.16,0
39.5,35.0,35.71,4.0,14,44.42,1
49.2,83.4,40.5,60.0,14,156.4,3
36.3,53.1,37.2,20.0,10,45.41,1
25.9,37.4,37.2,10.0,10,26.05,0
25.1,54.4,36.6,15.0,7,26.01,0
46.5,92.2,40.9,105.0,12,150.93,3
26.9,23.0,36.5,15.0,10,26.11,0
43.0,26.0,33.27,7.3,14,47.03,1
32.3,41.0,30.65,31.0,21,32.91,1
39.7,66.8,38.2,45.0,15,67.4,2
26.2,30.7,36.4,15.0,7,25.98,0
26.4,47.5,37.3,10.0,6,26.77,0
45.5,83.1,40.3,105.0,13,124.73,3
30.2,46.0,29.37,5.0,10,30.72,1
26.2,23.9,36.7,10.0,9,25.74,0
30.2,46.0,29.31,3.4,10,30.72,1
27.6,29.9,36.9,20.0,9,26.81,0
26.2,37.3,36.5,10.0,6,26.22,0
27.0,27.4,37.4,15.0,8,26.32,0
41.6,70.4,39.7,75.0,17,80.57,3
36.5,80.5,38.4,90.0,16,63.99,2
42.0,56.4,38.6,30.0,11,67.58,2
45.0,82.5,40.8,60.0,12,119.81,3
40.2,55.4,38.1,30.0,12,59.59,2
28.2,21.6,36.5,10.0,7,26.92,0
31.8,40.0,30.47,28.8,21,31.99,1
27.0,22.6,36.5,15.0,7,26.16,0
35.1,69.2,38.0,45.0,14,50.25,2
40.7,59.3,38.2,60.0,12,64.9,2
34.7,39.0,25.99,2.7,14,36.38,1
29.8,47.0,29.65,0.1,10,30.33,1
32.3,39.0,31.53,3.1,20,32.53,1
35.1,63.4,38.6,60.0,16,47.07,2
26.4,43.9,36.5,10.0,6,26.61,0
32.5,58.7,37.5,45.0,10,37.85,1
39.6,78.1,38.5,45.0,11,78.13,2
36.6,57.4,37.3,15.0,14,48.59,1
26.7,28.6,36.2,20.0,10,26.18,0
25.6,41.9,37.2,15.0,9,26.04,0
38.0,33.0,33.85,9.6,14,40.51,1
27.3,26.9,36.1,20.0,8,26.49,0
25.6,47.4,37.3,5.0,7,26.2,0
37.2,62.1,38.4,30.0,15,53.49,2
32.3,39.0,30.51,8.0,20,32.53,1
36.2,55.8,37.7,15.0,12,46.5,1
39.6,77.7,38.8,30.0,12,77.7,2
25.7,52.1,36.4,20.0,10,26.4,0
26.3,50.1,36.2,15.0,7,26.81,0
45.4,78.7,40.2,60.0,14,116.29,3
32.3,39.0,31.39,5.5,20,32.53,1
41.1,57.3,38.8,30.0,14,64.72,2
41.1,78.5,40.2,60.0,16,87.33,3
46.4,99.4,39.9,75.0,16,165.45,3
35.3,50.3,38.1,45.0,12,41.52,2
38.3,44.5,37.4,15.0,11,46.38,1
39.0,62.0,38.8,90.0,14,60.27,2
40.0,72.2,38.0,45.0,15,74.11,2
26.0,43.8,36.4,20.0,9,26.34,0
43.3,76.0,38.4,30.0,14,97.73,2
39.7,54.0,38.4,60.0,14,56.69,2
26.7,39.1,37.2,5.0,9,26.61,0
42.4,82.1,38.7,90.0,13,100.43,2
35.5,62.4,37.3,45.0,10,47.84,1
37.2,58.3,38.1,90.0,11,51.06,2
44.9,97.6,40.5,75.0,13,146.9,3
44.9,86.0,39.4,105.0,12,125.14,3
35.9,41.3,37.7,20.0,10,39.4,1
25.4,54.1,36.5,15.0,6,26.23,0
30.2,46.0,29.45,1.8,10,30.72,1
32.3,39.0,31.53,1.4,20,32.53,1
30.2,46.0,29.65,0.7,10,30.72,1
40.4,63.2,38.1,60.0,15,67.2,2
38.0,67.0,37.8,15.0,12,60.13,1
32.3,39.0,30.57,8.2,20,32.53,1
26.6,35.0,36.8,10.0,7,26.37,0
25.5,35.7,36.9,15.0,8,25.79,0
36.6,33.1,37.5,45.0,11,38.0,1
40.6,60.4,38.4,45.0,15,65.48,2
25.3,41.2,37.2,15.0,7,25.86,0
32.3,39.0,31.33,8.8,20,32.53,1
27.3,28.5,37.4,15.0,9,26.55,0
27.3,25.7,36.9,5.0,10,26.45,0
25.2,39.5,37.3,10.0,10,25.76,0
47.1,83.7,39.7,105.0,12,138.83,3
33.8,40.0,28.37,2.3,14,35.09,1
25.7,48.1,37.4,15.0,9,26.29,0
25.9,52.0,36.7,15.0,6,26.56,0
25.7,27.6,36.5,10.0,6,25.61,0
32.3,40.0,31.75,14.1,20,32.71,1
32.6,33.2,37.4,45.0,9,31.97,1
25.6,32.7,36.6,5.0,6,25.74,0
35.8,79.0,38.2,45.0,12,59.49,2
49.3,84.6,40.4,120.0,15,160.05,3
32.3,41.0,30.57,31.9,21,32.91,1
37.9,61.6,37.4,20.0,13,55.72,1
45.5,78.2,39.4,105.0,17,116.16,3
40.2,82.7,38.7,45.0,12,86.86,2
47.3,82.3,40.0,120.0,16,137.69,3
35.7,46.3,37.6,15.0,10,40.85,1
36.9,65.7,38.2,90.0,14,54.78,2
25.1,56.6,37.0,15.0,6,26.04,0
49.2,83.1,40.1,75.0,13,155.72,3
25.8,30.9,37.2,15.0,7,25.77,0
37.6,65.2,37.7,30.0,13,57.15,1
37.4,58.2,38.0,30.0,11,51.67,2
42.3,76.8,38.4,60.0,12,92.53,2
46.1,94.7,39.8,75.0,14,152.39,3
40.0,56.2,38.2,45.0,12,59.49,2
25.4,44.1,37.0,5.0,9,25.99,0
32.2,44.4,37.2,45.0,13,33.44,1
44.5,81.9,40.1,120.0,16,115.04,3
38.3,38.3,37.5,45.0,9,43.32,1
43.0,73.3,40.1,105.0,13,92.15,3
32.3,40.0,32.05,14.4,20,32.71,1
43.5,75.4,38.3,90.0,13,98.16,2
49.7,83.4,39.9,120.0,13,160.91,3
27.5,20.5,37.3,5.0,8,26.42,0
46.4,68.5,39.2,60.0,12,106.13,3
26.5,34.5,36.8,5.0,8,26.29,0
30.2,46.0,29.49,3.9,10,30.72,1
25.0,26.8,36.4,15.0,10,25.25,0
30.2,46.0,29.39,3.1,10,30.72,1
38.6,62.9,37.7,30.0,14,59.38,1
25.9,32.6,36.6,20.0,8,25.89,0
26.4,48.6,36.5,15.0,7,26.82,0
38.2,73.2,38.9,60.0,16,66.14,2
42.2,71.9,38.4,45.0,14,85.67,2
36.0,67.2,38.3,60.0,12,52.37,2
31.9,54.8,37.5,30.0,13,35.38,1
40.1,62.7,38.6,90.0,13,65.43,2
27.7,21.6,37.0,15.0,9,26.58,0
26.4,38.7,36.5,20.0,7,26.4,0
33.0,53.4,37.6,20.0,10,37.31,1
32.3,39.0,31.49,3.9,20,32.53,1
26.9,26.7,36.2,10.0,6,26.24,0
27.7,29.0,37.1,10.0,8,26.84,0
25.2,37.7,36.4,15.0,9,25.71,0
26.8,40.0,36.1,10.0,7,26.72,0
25.8,21.7,36.2,20.0,9,25.44,0
41.2,67.9,38.6,90.0,11,75.7,2
41.1,88.0,40.9,120.0,16,99.59,3
25.9,49.4,37.0,10.0,10,26.47,0
38.3,55.6,38.1,30.0,13,53.01,2
32.3,39.0,31.57,1.9,20,32.53,1
37.6,57.7,38.2,90.0,11,52.03,2
42.7,89.6,40.5,60.0,13,113.81,3
46.5,90.1,39.4,105.0,15,146.59,3
27.2,35.5,36.1,20.0,7,26.79,0
26.7,35.1,36.9,15.0,9,26.44,0
42.8,80.0,38.3,30.0,14,100.15,2
25.5,48.1,36.6,15.0,6,26.15,0
26.5,40.5,37.0,10.0,9,26.54,0
33.4,60.2,37.5,30.0,13,40.63,1
36.9,67.5,38.5,60.0,14,56.02,2
38.1,61.9,38.3,90.0,12,56.68,2
30.2,46.0,29.39,5.6,10,30.72,1
41.5,94.1,40.8,60.0,15,111.31,3
28.0,20.2,36.6,20.0,9,26.75,0
47.1,67.8,40.1,90.0,16,109.46,3
25.2,38.4,36.3,5.0,8,25.73,0
42.1,83.2,39.0,120.0,14,99.93,3
32.3,39.0,31.47,2.4,20,32.53,1
26.7,25.5,37.0,5.0,8,26.08,0
32.6,40.8,37.6,45.0,10,33.33,1
25.4,36.7,36.4,20.0,10,25.77,0
30.2,46.0,29.55,6.8,10,30.72,1
47.3,69.4,40.6,120.0,17,113.52,3
40.6,28.0,30.63,8.1,14,43.39,1
26.2,29.2,37.3,5.0,9,25.92,0
25.1,35.7,37.1,10.0,10,25.61,0
41.2,70.5,39.4,60.0,17,78.55,3
27.3,21.1,37.1,10.0,8,26.31,0
25.7,23.7,37.1,10.0,10,25.46,0
25.8,27.8,36.3,15.0,8,25.66,0
40.7,88.9,39.6,90.0,12,97.98,3
35.3,77.9,38.8,30.0,16,56.47,2
35.5,48.2,38.3,30.0,14,41.14,2
41.6,28.0,33.03,7.9,14,45.33,1
39.8,59.4,38.2,60.0,12,61.34,2
25.3,36.5,36.8,20.0,9,25.72,0
27.4,36.3,36.3,15.0,6,26.97,0
40.6,83.2,40.7,60.0,14,89.99,3
25.2,34.9,36.5,15.0,7,25.62,0
38.7,56.9,38.3,45.0,13,55.29,2
43.6,75.2,40.2,60.0,13,98.51,3
37.7,63.2,38.9,90.0,13,56.1,2
31.8,41.0,30.63,30.5,21,32.17,1
48.6,94.5,40.3,60.0,16,176.68,3
27.5,28.8,37.0,15.0,6,26.7,0
41.1,48.5,38.3,90.0,14,57.28,2
32.4,37.7,37.6,20.0,11,32.44,1
30.2,46.0,29.39,3.7,10,30.72,1
25.5,28.3,36.5,20.0,6,25.54,0
43.1,82.9,40.6,60.0,17,106.47,3
42.0,79.5,38.3,60.0,12,94.21,2
40.6,74.3,38.0,45.0,12,79.54,2
39.7,63.0,38.6,90.0,11,63.99,2
30.2,46.0,29.43,3.0,10,30.72,1
30.2,46.0,29.39,4.5,10,30.72,1
27.2,38.7,37.0,5.0,7,26.94,0
32.3,41.0,30.67,31.9,21,32.91,1
27.6,21.8,36.2,5.0,8,26.52,0
37.7,47.8,37.7,30.0,13,46.53,1
44.5,76.2,40.2,60.0,15,105.91,3
32.4,48.4,37.6,30.0,13,34.71,1
25.1,25.1,36.5,20.0,7,25.23,0
40.1,77.1,38.0,60.0,15,79.85,2
39.5,72.6,38.3,30.0,13,71.96,2
25.8,22.7,37.4,10.0,7,25.48,0
41.4,65.5,38.9,45.0,15,74.13,2
32.3,39.0,31.63,1.6,20,32.53,1
46.8,65.4,40.2,120.0,13,103.61,3
35.1,57.1,38.0,30.0,14,43.97,2
36.3,39.0,28.25,3.1,14,39.39,1
26.3,20.1,36.6,20.0,8,25.67,0
30.2,46.0,29.31,6.0,10,30.72,1
35.1,75.3,38.2,45.0,13,53.93,2
25.9,23.7,37.1,15.0,6,25.57,0
43.3,84.1,40.8,75.0,13,109.74,3
25.0,33.4,37.2,5.0,8,25.49,0
25.0,53.2,36.7,5.0,6,25.93,0
27.7,28.2,36.3,20.0,8,26.81,0
37.8,63.4,38.7,60.0,15,56.62,2
38.8,65.0,38.6,90.0,14,61.88,2
47.2,87.6,40.8,75.0,16,147.68,3
35.4,56.6,38.5,90.0,13,44.58,2
42.5,67.1,39.1,60.0,16,81.5,3
37.8,82.3,38.7,30.0,13,72.35,2
48.1,93.4,40.1,60.0,14,169.0,3
42.0,49.1,38.0,60.0,11,60.87,2
27.7,28.4,37.0,20.0,9,26.81,0
25.3,22.7,37.0,20.0,6,25.22,0
35.0,73.5,38.0,90.0,11,52.41,2
26.6,44.3,36.8,20.0,7,26.78,0
25.3,56.8,37.0,5.0,6,26.2,0
25.3,40.2,36.7,5.0,9,25.83,0
35.7,66.5,38.7,90.0,15,50.84,2
25.5,57.3,36.7,5.0,10,26.37,0
25.9,36.1,36.2,15.0,8,26.01,0
40.3,62.9,39.5,75.0,15,66.48,3
32.3,39.0,31.69,1.2,20,32.53,1
42.6,74.0,38.3,90.0,15,90.67,2
25.4,26.2,36.6,10.0,6,25.41,0
44.4,64.3,40.9,120.0,12,88.14,3
26.0,43.4,36.2,20.0,9,26.33,0
27.8,29.2,36.7,5.0,10,26.92,0
35.8,51.9,38.3,60.0,16,43.48,2
26.1,27.0,36.9,15.0,7,25.79,0
31.8,40.0,32.45,27.4,21,31.99,1
25.5,26.6,37.2,5.0,9,25.47,0
25.6,35.3,36.2,5.0,7,25.83,0
49.6,88.9,40.7,60.0,14,173.12,3
38.6,63.5,38.0,45.0,15,59.85,2
25.6,54.7,37.2,10.0,8,26.4,0
45.4,67.7,40.0,60.0,12,98.69,3
25.5,42.4,36.3,15.0,8,26.0,0
35.0,42.8,37.8,45.0,12,38.09,1
25.4,52.4,36.3,5.0,6,26.19,0
40.0,76.4,38.4,45.0,16,78.53,2
26.6,28.7,36.8,10.0,9,26.13,0
25.2,47.8,36.8,15.0,6,25.97,0
27.1,30.9,36.5,5.0,9,26.52,0
36.1,68.5,38.3,90.0,13,53.57,2
31.8,40.0,30.65,28.2,21,31.99,1
36.0,56.2,38.6,45.0,13,46.12,2
25.2,30.8,36.3,5.0,7,25.49,0
25.5,37.9,36.3,15.0,8,25.86,0
25.8,34.9,36.3,15.0,7,25.91,0
32.3,41.0,30.33,0.7,13,32.91,1
32.3,41.0,30.57,31.5,21,32.91,1
